,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,normAmount
150601,-3.2911250926155096,4.4011941515981,-8.39421162258901,4.4535795694969496,-4.79005451824953,-4.24018208232724,-9.219000996427528,1.97402995723142,-2.9129427090784703,-13.540168238225,9.41303953977606,-18.047596570821604,-0.7281865539990849,-15.3930448312636,0.3494850489774,-13.30388757707,-21.2979057823155,-7.26231079476482,2.2742255099190296,1.4908691418867002,2.10234346771868,0.597370314627801,-0.32808618402612105,0.445752402449364,0.585280580866405,-0.399005421878678,2.11600444233121,1.05074380386505,-0.3492313067728856
17317,-27.84818067198,15.598192662555402,-28.923755945104,6.418441746575319,-20.346228155413,-4.82820246578157,-19.2108964179086,18.329405525597,-3.66873493861418,-8.00915938639777,4.303095817595629,-6.00866000668561,1.1389688287939,-5.58044712038062,-0.11073711578577,-5.491073261634259,-11.588543599280902,-4.715420171231151,0.7345734930164041,1.69785626318366,1.8021491336386002,-2.06293427611466,-1.2698434361592401,0.16540918849222302,1.99949911253199,-0.211058522431997,1.3248094927950802,0.388090177732107,0.046539245565032604
11343,-14.1791651073631,7.4213699623925695,-21.405835744128,11.927511869244,-7.97428068736155,-2.20271027666529,-15.471612280173499,-0.35659490958650897,-6.380124898388389,-13.3482776536659,10.187587324166401,-14.563979755213198,0.59375935763569,-14.4915983463022,-0.281392503951236,-8.264128844360501,-12.439804972846598,-4.83707902601307,0.7531498478891892,1.00276434172175,-2.36683606243662,1.13095519799655,0.991153238179024,-1.03313210707298,-0.327179344936207,0.6346929035223039,2.17190494464567,-1.3952876839333899,-0.3492313067728856
272014,-0.294789258044854,1.13423611599782,-0.0739732408634101,-0.56247338063498,0.157466251030269,-1.07709578614459,0.647374205581561,0.23630926950395997,-0.242382013752368,-0.6468387394918029,-1.01162194519207,0.41859504952095394,0.27593554949276505,0.39120027842619104,-0.41598518146027297,-0.0326324689115881,-0.20451516710857603,-0.8169951713956758,-0.15185828854272698,-0.145855080844268,-0.21312534752055998,-0.546080963175501,0.122218876826808,-0.0406004839537073,-0.470454244155766,0.146868568966775,0.126838386112718,0.0349153138508221,-0.34531318230282637
137705,-1.4648965475840199,1.97552752738073,-1.07714453940265,2.81919063998449,0.06985022840567098,-0.789043629709432,-1.1961014494551498,0.6736543750043389,-1.36372387646135,-2.9328952580311,0.301368829965399,-3.2461414368533497,-0.46564014755293803,-5.42936187944371,-1.30498291640657,-0.953623442669269,-2.72734300093373,-0.63643691865914,-0.927124072666602,0.048968800272123005,0.174099465690177,-0.272505290211891,-0.0315494503920774,-0.40616592967699894,0.157768979757404,-0.10439292035959401,0.0737955599806211,-0.0415702518454821,-0.3492313067728856
278942,-0.305576012090208,0.798069512896062,-1.5478499784733701,-1.68944642686373,2.62142335856916,3.3453878439787297,-0.0243079536385105,1.3532594197907999,-0.333289692581444,-0.609488390403417,-0.34719706841127096,0.193166542646412,-0.312568116015529,0.66979923769008,0.00200682570367405,-0.0330533197301046,-0.313931398074112,-0.8046348775491109,-0.21101610056129397,-0.0873360545316423,-0.223934254788903,-0.7273492502804371,0.163039825393486,0.687678724731843,-0.43613217326519804,0.164400016265931,0.140199380843615,0.0272717914383291,-0.34531318230282637
126203,-0.9031554857751709,0.5681996481725401,1.2057306989993501,0.004331490715718729,0.450145029561526,-0.37737053215462896,0.36654402688031,0.22826813061475698,-0.437135693696479,-0.231358443862406,1.5799400952586,0.26680193013896597,-0.7720569463933671,-0.0892712299702434,0.56989386867435,0.33061658429581503,0.06300774553158,0.0145221531357813,-0.112784510429643,-0.0369828919383401,-0.20692934655732897,-0.4931820885743529,0.39062332711255604,-0.0635722684809892,-0.207800173207988,0.0904108524395176,0.17278194968832,0.0375745117229626,-0.3460728186796746
254344,-0.12977761084334902,0.141547455482355,-0.8947018696977029,-0.45766224456131505,0.8106079809398701,-0.5047233851017551,1.3735875460719902,-0.20947645080754998,0.20849395363516898,-1.6136183385023501,-0.8001504163918678,0.5014352421174171,1.11801432626547,-1.81638414654661,-0.681282550845059,0.105946450120805,0.716591309767583,0.20528462271997697,-0.0513220971157383,0.399447041317156,-0.0326432954176307,-0.246526436107371,0.48410776466626504,0.35963657663193704,-0.435972450825985,-0.24848031151748803,0.0215269254860304,0.109191896780292,0.3948525147809074
15451,-20.5327510764355,12.3739891389716,-23.0090029136283,6.14482097803751,-15.587296003592801,-4.38449066917613,-15.9390026942523,13.696416119398998,-3.94845491908543,-8.78972336330438,5.61234710799626,-7.914422366303491,0.30781996836514897,-8.32860088836825,-0.00697929458963793,-6.82452417207669,-13.316079190317302,-4.9216120866876,1.18820420779718,1.59275393136331,1.75460760918813,-1.4661152525364098,-0.85677863566488,0.125776576475404,1.40258698975375,-0.223754856770293,1.57424873519633,0.4692006931585229,0.046539245565032604
99375,1.07078123420675,0.101652327161263,0.18130510761629,0.660088914187296,-0.315661304492514,-1.06850270701919,0.45976067260975206,-0.247773184469602,-0.26170279231055604,-0.136975553854535,0.520957530336707,0.639410071907449,0.1010915393968,0.5229290387563,0.962717644793043,-0.42044211575029605,0.21489567234266002,-1.5118440821929198,-0.47361096283192894,-0.00226886692493627,-0.2777850664375,-0.9501348354443291,0.17979958884461605,0.6021382197418829,0.122631391731308,0.127434068879936,-0.0584815820814383,0.0236929537869516,-0.05377273704087066
12070,-16.3679230107968,9.22369194937548,-23.270630523285604,11.8447765860728,-9.46203714585895,-2.45044437416398,-16.9251520440555,1.38420847895884,-6.287735948169639,-13.002709301069698,9.691460982073188,-13.886595158524802,0.8383613758361159,-13.5170724083842,-0.377910607106286,-7.85568149439455,-11.8038151924676,-4.761025942068559,0.6186244127996651,0.993584598744375,-2.3436735942979703,1.00460241382139,1.18821215709493,-1.04718376839983,-0.0355727659827232,0.6648997743673729,2.1227957542308302,-1.41674061492574,-0.3492313067728856
254395,0.20240231200014497,1.1762702245705,0.346379123966988,2.8821377986631695,1.40713333279049,-0.5043545824359149,1.43853746015701,-0.395603478739171,-1.5551416238587998,1.08151398923906,-1.5142047362991797,-0.97376404264957,-0.7099284787858979,0.141331683969234,-1.47031415230732,0.418268345647957,-0.828192503935611,-0.30223942337268894,-1.76235002438458,-0.206238791066218,0.24256046914359303,0.841230120611063,-0.37015659696223707,-0.0260123796205956,0.49195423236033,0.234576263356619,-0.279788418223114,-0.33193338803289896,-0.32288391875483446
42856,-11.6822148930584,6.33288209288301,-13.297109246949901,7.6907719154207195,-10.8898905208867,-2.79236003834138,-12.5617825809497,7.287122209911339,-7.57032240879292,-12.835737682533901,5.80470785195987,-12.15623949431,1.18498466280471,-10.4686770874209,-0.41674319706657,-10.999792348619001,-22.608868190586602,-9.498745921046769,2.10273540686125,-1.00931993766307,2.1334562839478703,-1.27150896701449,-0.0353038871622371,0.615053695038953,0.34902376826545395,-0.428922796793546,-0.694935387398427,-0.818970428930229,0.33871938461801837
78298,-1.73462173137371,0.6805710265834061,0.567493091714933,-1.8294683036856398,-0.26325292352520896,-1.6493558576860703,-0.0733044482599769,0.64137160568622,0.24863296998231602,-2.03435985035762,0.0885673882527313,1.39430636945339,0.727546489364569,0.7592178727006459,0.885994626091868,-0.5900845255732371,0.18793220150948997,-0.5184525790348851,-0.894197221965667,-0.436406706665124,0.36198217810338706,0.8368274064561708,-0.30686127412998104,0.6736477455283579,0.05770391235328799,-0.8537398935919459,-0.124077880901767,-0.137328967015044,-0.3499909431497338
206418,1.84056664888193,-1.68742476197366,0.18814261697333398,-0.594899877255453,-1.5443408234993703,0.7951980673295329,-1.63657816759027,0.34750378570280605,0.7226219240138481,0.5532097408052811,0.48474154920007506,0.9828892314797869,0.7657755996934591,-1.2362512711038,-1.9616053579640902,0.9332841166326991,0.33920464865409194,-0.9872773505130858,1.05569088216817,0.236987523155713,0.252087659560276,0.8019529910325558,0.158400312559932,0.768637199666381,-0.37037011752591104,-0.2424820675852,0.0446188755149044,-0.0198732536098699,0.10631063416440505
170958,-0.8603735053549699,1.04863325671759,-0.9129731315527929,-0.561442738837184,-0.0969453226380535,-0.15977908362843202,0.6981043037889489,0.37038096238303403,0.033192125833674,-0.63731317596873,0.795910176943332,0.0998068304181295,-1.01331964990338,-0.6165446917326151,-0.637874462594546,0.7484183683001551,0.38410860239615097,0.779360659506372,-0.268660281368083,-0.310019563637346,0.0840917103869786,0.23431859349894896,-0.0203034027656803,0.62868292450331,-0.6720328020680552,0.300350527266412,-0.11281326708032699,0.0447335014712486,0.1442524721448763
214646,-1.22631194548615,0.9960524326171659,1.5519115083155,0.98824141171647,0.156471772976827,0.480518597492325,-0.0195617642788076,0.789273713378717,-0.326659871827654,-0.534643794033356,-0.0579307730909156,0.8746698262703722,-0.42043656880031705,0.221436027485228,-1.4509139408657399,-0.550337785792034,0.24368265163205102,-0.0159514054978523,1.65891621134378,0.0966828919354336,-0.46992760996993105,-1.25783988217624,-0.17814386420613895,-0.46836291936405605,0.40396930520680197,-0.776887279688629,0.23770002413838398,0.0227725522812608,-0.3492313067728856
63689,-2.33637703495984,-2.65320973571576,2.0511690470223503,-1.10293040295434,-0.779382156862928,0.9575931227210429,0.181389205134675,0.5584780055403621,-0.822293395500768,-0.604565105336581,1.0231209141529,-0.00868558162234739,-0.613071881554022,-0.610985343759879,-1.3254414610360201,0.583347453951843,0.8039659970157901,-1.58301843446788,-0.109354698272003,1.2662345309727099,0.515792582494976,0.425990462699159,1.04225636207243,-0.32862117165920296,0.437280736571129,-0.29915695790635805,-0.10305493262117199,0.10433527239799499,1.4754952321403974
42696,-8.42681446458936,6.2416589125579405,-9.94646974501132,8.19961393161759,-8.213093367682559,-2.52204605104398,-11.643028274275599,5.339500098013509,-7.051015827706981,-12.2653238444006,7.04773274001302,-13.7429528415799,0.821627223133927,-14.1074642630375,1.02047093981622,-11.8478871921138,-21.673986713289104,-7.784042474509651,3.20430921695579,0.563869352833826,2.42746037443776,0.6926665480567429,0.0203051671536146,0.49980909312491706,0.467593621860553,0.483161969665241,1.1956708695770402,0.19829435007208604,-0.0004782480756777188
6529,-1.5855053669199397,3.26158454822833,-4.13742198305023,2.35709625199132,-1.40504331370135,-1.8794371930647702,-3.51368687087654,1.5156067456881597,-1.20716636120056,-6.23456133227108,5.45074606689486,-7.33371406736393,1.36119332407831,-6.60806825219469,-0.48106942489982896,-2.60247787045261,-4.83511205239717,-0.553026089102902,0.351948943356815,0.315957258937511,0.501543149467536,-0.54686881157389,-0.0765836358993043,-0.42555036684158104,0.123644186352002,0.32198453933661303,0.264028160503965,0.132816719764592,-0.3492313067728856
57248,-0.887286905534409,1.39000150924187,1.21968581996397,1.66142517591961,1.00922783931161,-0.733908444749524,0.8558289272209909,7.68462281197611e-05,-1.2756314941719098,-0.43339392573189295,0.141178993422237,-0.46034845602669,-0.367867931021877,-1.16833941780754,0.152107630618373,0.882231823726865,0.601804858067329,-0.304092391463557,-2.1917642780035798,-0.268347371086252,-0.0837343767453397,-0.346930257215667,-0.0506187067885922,0.23104442462060998,-0.450759875468406,-0.376205380931623,0.0345043694610426,0.157775320404088,-0.32292389961677387
42945,-13.680760322128501,6.99038924197379,-13.7700011356219,8.694896899191,-11.426967973073198,-2.9198449899790697,-14.594561587674802,8.62290473620712,-8.090697003559411,-12.780633936202099,5.3306013514672,-11.898065148453,1.5959929019759198,-9.560169270871882,0.5964037628581479,-11.380995602605902,-21.5368016259059,-8.48535580519493,3.5176105096465498,-0.877391609905133,2.9895525085590298,0.49759871664763705,-0.509290299460639,0.7325034566658729,0.28052795363794397,0.28003714210889097,-1.40668683562971,-0.663643363595055,-0.3501908474594307
10891,-12.3396031574122,4.48826730168204,-16.5870729373632,10.107273873410099,-10.4201989827431,0.130669811857349,-15.600323304481599,-1.15769598093331,-5.3046309683427,-12.9389293107706,8.80568196718575,-13.556130130146801,1.16546376028499,-9.809881502070551,0.369987279150665,-9.50521044515487,-17.5420303090874,-6.79263778723153,2.06937744931751,-0.0855014634055812,-2.0896096332232,1.7453145001440502,1.37681580939778,-0.554271418366818,-1.6107408519617399,0.153725444536768,1.2124772080589,-1.86929047595671,0.4015293187247837
107067,-1.5125157579270199,1.13313858781029,-1.60105247993576,2.8134009683171404,-2.66450340578315,-0.310371093924795,-1.52089516380539,0.852995775116439,-1.4964945056495402,-4.05629261571005,1.55375586796783,-2.7435513591494503,1.50454067059684,-5.428788498704881,-0.0160171233729703,-3.72718761269833,-3.94629958919926,-1.6802864431923799,2.30361261010114,1.24958556268985,0.729827756052255,0.48528591471161997,0.5670054132277571,0.32358569160265804,0.0408708540928058,0.825813553299941,0.41448227186994,0.267265082454707,0.9186018061867797
217427,-7.312243335112821,6.47716376988958,-3.27964170229723,-2.96262558775039,0.34624248409402697,-0.6280241870942261,1.92407642797565,-1.0310331922601899,7.79622677015764,11.942719806585501,1.8641479169572601,-0.530475317512982,-1.40698258857898,-4.609995028786099,-0.016316205134601,-0.613458591195606,-1.02806098727412,-0.202245230608666,-0.824921505805633,5.04248868658198,-1.79301014465606,-1.5047649953111202,0.206423172914642,-0.0878780407126849,1.25653198960166,0.0879822852353904,2.73509978764489,0.9754914273097199,-0.29713624366587404
114271,-2.86979494599423,1.33566696241079,-1.0095301977715898,1.6938847285240701,-0.7414798946233471,-0.796772696354505,-2.6142418771844103,1.06663646767929,-1.1354965221851698,-3.9433368210052,2.57283021584331,-2.28866350030302,0.562084177710423,-5.3387142095988205,-1.85325189141529,-2.619233053885,-5.2314251274246795,-1.2348537367203898,0.397308037124058,0.0115572104606548,0.528421372720921,0.22802708098958605,-0.7492979634393391,-0.0671789627433331,0.21579248517739497,-0.453651011768872,0.34919104279399604,0.198862268219404,-0.287340932490726
226877,-6.4233064564522095,1.6585145087603501,-5.86643956435658,2.05206440242466,-0.615816842763718,-3.37226571107575,-5.03655575494585,2.6431060146463303,-2.2746300467333302,-7.0492293596958495,3.9168025570096,-4.48127959922503,-1.02747932747206,-7.113872782260691,-0.8527752298816159,-3.83955997447082,-5.056009987501589,-1.3444975308331901,1.14847293881065,-0.713515810779757,0.641210915884323,-0.256678382381229,-2.33723276414845,-0.15827789847034804,1.19879744465828,-0.261257806694643,0.78012548401824,-0.7318008161940971,-0.35322939296682354
262430,2.1164517772540803,-0.0481115183125529,-1.3731931847166101,0.23664680866260202,0.248347956477988,-0.777007652468059,0.18718808003026802,-0.30280237387924896,0.550266325375005,0.0663203446012201,-1.3654633336979898,0.34097426460832997,0.47876626925208504,0.17385229621662698,0.0638743764831795,0.10077179238092801,-0.5776493006508571,-0.659119696179741,0.427811549433677,-0.18293101324111,-0.335762807927851,-0.814130557835854,0.244300658745267,-0.708072884975287,-0.188257435347269,0.241675404537629,-0.0697726303053862,-0.0670432993601432,-0.34807186177664357
283255,-0.808868309033853,1.94292605686295,-2.1840348012368302,-0.677974491782192,1.27034047547817,-1.06458057595233,0.5111668249852871,0.615863004989454,-0.40957582490869604,-2.3240485596508997,-1.11240129073896,-0.57195004089534,0.0434428969106329,-2.07109666829246,0.36097286083347996,1.35711856169491,1.5414063060553402,1.7556234958801,-0.9297028135863259,-0.350571714298032,0.289153074086798,0.606986274306907,-0.24360545370929104,-0.18940327788492398,-0.36591928311516597,-0.318182359822888,-0.13396526613518,0.14727634384612698,-0.3492313067728856
115147,-2.77701810672193,-2.53122731912291,1.8037914776422,2.1957841869434698,3.3473219760364503,-2.04315619352354,-1.65179021994598,0.34850287578190403,-0.247908719501655,-0.0631873579364099,-0.612626366581407,0.495309527273716,0.15632286244572902,0.15349950070009,0.36045684863953503,-1.30567194204198,0.7072749791102171,-0.5991313575435511,0.8125647606125009,0.924669470410378,0.272370127196632,0.0179044844243582,0.428717866199689,0.0818823143378851,0.279598014072133,-0.19067864473209,0.0273682578984752,0.17932453385977898,-0.28941993731157384
255641,2.22325082862366,-1.37478552973316,-0.6201470616742221,-1.4157578488609197,-1.50015073812789,-0.9807885590432459,-1.0045902292236,-0.25853316242101004,-1.17264749747453,1.48095326002103,-0.9035455744233051,-0.46866000220328896,0.624801190317786,-0.51439403117466,-0.407176312734073,-0.553085077061927,0.566214702616634,-0.6504565769589189,0.130281699796936,-0.379241620351249,-0.626107262396815,-1.37869180223261,0.526384995452231,-0.0427711841865151,-0.634330333043499,-0.6695045954432061,0.0171371615446623,-0.0337094300842099,-0.18391044265355114
151730,-1.9529326258486102,3.5413852429228103,-1.31056140773257,5.95566359407,-1.00399266347247,0.9830492677225071,-4.58723460197373,-4.89218360319852,-2.51675203271071,-2.8503239016002704,2.02467408050134,-6.4877464130660405,2.37646259977422,-2.24151634571345,-0.5668697349476159,-3.93685691797738,-6.127193571993639,-2.32855196140235,1.5621295523285401,1.9650297834368602,-1.9980912281201597,1.13370623369264,-0.041460872197789,-0.21537873829615697,-0.865598577097396,0.212544577403768,0.532896738259478,0.357891632792824,-0.27742567872975993
193740,1.76458239967378,-0.29580604743880107,-1.79135072379361,0.36722933786370704,0.225988645389267,-0.6535040593247929,0.228795465358161,-0.185884537756216,0.6188571547714979,-0.7598224767378159,1.14702004844925,1.46351290688963,0.872051917675861,-1.44088440076785,-0.859322505259136,0.177550319108178,0.71283150153201,0.421723525916114,0.420315621853052,0.135274460089384,-0.126905943809136,-0.343504590343458,0.0237831069108463,-0.47667972346641996,-0.0742429046551878,-0.0986894810863371,-0.0233059540009719,-0.0124820921336255,0.15848565899529535
113195,1.1944756393973,0.187045514417619,0.144145961182923,0.45807322461242994,-0.0427348675823362,-0.11087476547382198,-0.16065475909290802,0.152109032412364,-0.0778691552709803,-0.13173557494263602,1.4129610877731,0.44224855655112105,-0.6824699017004029,0.0889122711454028,0.7638372008092159,0.5186203075200679,-0.0479280017315855,-0.0400325019679219,-0.137300380690205,-0.147790970708707,-0.240332388958167,-0.7336441417707591,0.116932927894748,-0.372006483786831,0.128201644822828,0.130011428217031,-0.0162997023782899,0.0118953019939707,-0.34967109625421877
251207,2.28307794239386,-0.6166395472239511,-1.60317603205376,-1.05494363199881,-0.168169336108441,-0.989219027751904,-0.251412438032025,-0.445326616622055,-0.6359347108629929,0.852399772357995,-1.12124634073183,-0.321922279007069,1.3582066520249299,-0.22056869472414398,0.267423177397213,1.05102866940126,-0.183050156425376,-1.18526338095099,0.7000841408460489,0.0517052313610874,0.39404086545839706,1.22082562064008,-0.11685326903066098,-0.6261306478334321,0.33988859549026507,0.10998943181331698,-0.0328999520808001,-0.0713300864873049,-0.30525235863956807
6734,0.31459658972951504,2.66067027657541,-5.920037380344629,4.52249960508858,-2.3150272861839,-2.2783516539477597,-4.68405393631569,1.20227026523098,-0.694695511200349,-5.52627805985834,6.66243683071252,-8.525464925345629,0.742745446888019,-7.67866801029943,0.593070459066131,-4.478136595343241,-5.84426647937357,-1.1027307945783,2.17738568653903,0.562705643312244,0.7433140234289829,0.0640383555765096,0.6778416752503461,0.0830078227438395,-1.91103446375022,0.322188398435937,0.6208665388204879,0.18503035472870302,-0.3492313067728856
76929,0.0168278084833761,2.4008255470923303,-4.220359820602,3.4622174635207097,-0.624142188342754,-1.2943025859800101,-2.98602831443748,0.751882724799937,-1.6066722989134399,-5.974925438255039,3.26492215161104,-5.09503162409832,0.307807541258315,-10.018106061361399,0.273282636641356,-3.56253351747421,-4.37710568381017,-1.79263494349375,0.0802807729992116,0.5904183825708629,0.285831617664336,-0.7715080888069379,-0.265199774294598,-0.8730771501009891,0.9397763159645469,-0.219084743497804,0.8744936321523209,0.470434221788752,-0.3492313067728856
197586,-0.361427838541789,1.13347191665669,-2.97136044013455,-0.28307252573931396,0.371451592836109,-0.574679962140979,4.03151344147581,-0.934397840999575,-0.768254682100259,-2.24811517395215,-0.48240938402289396,-0.690550364277623,0.18127490516732897,-2.3725517977789505,-0.00686804613663289,0.14639906866288502,1.7593141939261498,1.08303951438991,-0.391047742407487,-0.0258616224927044,0.11081463742201801,0.5638606126818979,-0.4084360594327321,-0.880078912517905,1.4083923229551203,-0.137402363335706,-0.0012498170726239998,-0.18275089691206,1.5687306021830307
154633,-1.0206316658236099,1.49695912243222,-4.490937117583349,1.83672705849852,0.6273184675015561,-2.7355686100106604,-1.5462736424129098,0.459821576439238,-0.6827414059739899,-4.36310219273296,4.28702087961434,-5.40376835689762,1.26026230900043,-3.08774290682652,-1.31748806297981,-3.53705628406879,-3.17202752176385,-0.52988508450368,1.01162645030639,0.443488532055906,0.773630966413973,0.8606181813065199,-0.304666447555476,-0.155499583027691,0.41216629075428,-0.22007964730872198,0.392337584118175,-0.0200894870934853,-0.265111573252431
152155,-2.85137374004781,-0.5655205896779489,-0.000553535402540244,-0.524598874057825,1.45868073389675,-0.6806256235893691,1.27706762204139,-0.7722009426397959,3.04378966797058,0.7401526152014609,-0.0414305976087049,-2.5821255595394903,1.53990956974618,0.44663223008871294,-1.19572307870453,-0.7211003942195899,0.18348646109182898,-0.212988619718342,0.0532551708421524,-0.9204336084239579,-0.790112878912418,0.749443598578159,0.983477236622988,0.6276753463419621,0.488153318898911,0.13642201720567,1.05451875039445,-0.301643435425511,-0.0729235699098335
238238,2.0143529079701104,0.330086504521691,-1.6490355300636101,1.46348718641796,0.6900674985106251,-0.33850501368312896,0.19831987093342698,-0.20576030907923698,0.500020968410666,-0.3792756832926121,-0.9038470945420509,0.7544525203371,1.18633824927179,-1.4488296814071,-0.639814309564383,-0.045794759871517994,0.533413427362632,0.206342993912833,-0.28204154501087,-0.12651523989800398,0.0269555478656238,0.42538372098411004,-0.0254649645367666,0.417657952813449,0.431102694383894,-0.482617892448932,0.0402031926123883,-0.0162194742747955,-0.32528277047119725
